danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.451,0.0821,5,-19.746,1,0.0347,0.925,0.629,0.105,0.0492,84.494,audio_features,1tNLxWFOh4XBS2xnyVyaCQ,spotify:track:1tNLxWFOh4XBS2xnyVyaCQ,https://api.spotify.com/v1/tracks/1tNLxWFOh4XBS2xnyVyaCQ,https://api.spotify.com/v1/audio-analysis/1tNLxWFOh4XBS2xnyVyaCQ,183488,4
0.37,0.144,0,-21.527,0,0.0367,0.918,0.928,0.118,0.0537,108.947,audio_features,49LoxJXxHRRPb0dSNgYtwU,spotify:track:49LoxJXxHRRPb0dSNgYtwU,https://api.spotify.com/v1/tracks/49LoxJXxHRRPb0dSNgYtwU,https://api.spotify.com/v1/audio-analysis/49LoxJXxHRRPb0dSNgYtwU,218363,4
0.339,0.111,7,-19.84,1,0.0402,0.886,0.936,0.101,0.151,112.442,audio_features,4DsHu3dnXt71rN2WfIfnfq,spotify:track:4DsHu3dnXt71rN2WfIfnfq,https://api.spotify.com/v1/tracks/4DsHu3dnXt71rN2WfIfnfq,https://api.spotify.com/v1/audio-analysis/4DsHu3dnXt71rN2WfIfnfq,212837,4
0.285,0.188,1,-19.245,1,0.0512,0.962,0.952,0.147,0.124,45.492,audio_features,6zD1FxAEfRxLs3EKK1nPx6,spotify:track:6zD1FxAEfRxLs3EKK1nPx6,https://api.spotify.com/v1/tracks/6zD1FxAEfRxLs3EKK1nPx6,https://api.spotify.com/v1/audio-analysis/6zD1FxAEfRxLs3EKK1nPx6,190990,3
0.418,0.229,5,-18.362,0,0.0387,0.937,0.57,0.112,0.112,132.179,audio_features,7g7HGYcgbDw7UIRUVFwWb9,spotify:track:7g7HGYcgbDw7UIRUVFwWb9,https://api.spotify.com/v1/tracks/7g7HGYcgbDw7UIRUVFwWb9,https://api.spotify.com/v1/audio-analysis/7g7HGYcgbDw7UIRUVFwWb9,203634,4
0.555,0.168,9,-15.972,0,0.0419,0.927,0.875,0.118,0.224,118.629,audio_features,5xjLWTPSwxlAvG6FxeFAl6,spotify:track:5xjLWTPSwxlAvG6FxeFAl6,https://api.spotify.com/v1/tracks/5xjLWTPSwxlAvG6FxeFAl6,https://api.spotify.com/v1/audio-analysis/5xjLWTPSwxlAvG6FxeFAl6,192579,4
0.523,0.179,7,-17.442,1,0.0377,0.935,0.899,0.0879,0.0858,92.432,audio_features,5oDDDUE5p4It0FvKVveFWr,spotify:track:5oDDDUE5p4It0FvKVveFWr,https://api.spotify.com/v1/tracks/5oDDDUE5p4It0FvKVveFWr,https://api.spotify.com/v1/audio-analysis/5oDDDUE5p4It0FvKVveFWr,193368,4
0.621,0.175,7,-15.516,1,0.0365,0.9,0.767,0.132,0.241,76.439,audio_features,1ZpBuSsDgudYCcYB40dFWm,spotify:track:1ZpBuSsDgudYCcYB40dFWm,https://api.spotify.com/v1/tracks/1ZpBuSsDgudYCcYB40dFWm,https://api.spotify.com/v1/audio-analysis/1ZpBuSsDgudYCcYB40dFWm,223325,4
0.488,0.152,9,-18.839,0,0.0347,0.943,0.577,0.0947,0.218,115.619,audio_features,7KziknPsBEWSuS00dGpLAa,spotify:track:7KziknPsBEWSuS00dGpLAa,https://api.spotify.com/v1/tracks/7KziknPsBEWSuS00dGpLAa,https://api.spotify.com/v1/audio-analysis/7KziknPsBEWSuS00dGpLAa,215089,4
0.378,0.198,8,-17.167,1,0.0327,0.785,0.244,0.104,0.156,54.032,audio_features,3ezuMYDq4bDEjG0wl1a18b,spotify:track:3ezuMYDq4bDEjG0wl1a18b,https://api.spotify.com/v1/tracks/3ezuMYDq4bDEjG0wl1a18b,https://api.spotify.com/v1/audio-analysis/3ezuMYDq4bDEjG0wl1a18b,200495,4
0.493,0.162,9,-17.909,0,0.0386,0.862,0.864,0.106,0.152,100.181,audio_features,0OUhJHr2nci0RHw8GPYL0q,spotify:track:0OUhJHr2nci0RHw8GPYL0q,https://api.spotify.com/v1/tracks/0OUhJHr2nci0RHw8GPYL0q,https://api.spotify.com/v1/audio-analysis/0OUhJHr2nci0RHw8GPYL0q,155500,4
0.49,0.167,2,-20.116,0,0.0396,0.903,0.807,0.157,0.226,54.198,audio_features,1thsmL1nUSn8rdMu4zBPiC,spotify:track:1thsmL1nUSn8rdMu4zBPiC,https://api.spotify.com/v1/tracks/1thsmL1nUSn8rdMu4zBPiC,https://api.spotify.com/v1/audio-analysis/1thsmL1nUSn8rdMu4zBPiC,149046,4
0.416,0.301,0,-17.789,0,0.0282,0.893,0.931,0.134,0.16,99.626,audio_features,2EJujnITIj7jRLTM38DBwB,spotify:track:2EJujnITIj7jRLTM38DBwB,https://api.spotify.com/v1/tracks/2EJujnITIj7jRLTM38DBwB,https://api.spotify.com/v1/audio-analysis/2EJujnITIj7jRLTM38DBwB,192875,4
0.521,0.108,3,-20.834,1,0.0364,0.952,0.947,0.116,0.0843,111.125,audio_features,0zysTPrA9fFSX2JGiYIcZm,spotify:track:0zysTPrA9fFSX2JGiYIcZm,https://api.spotify.com/v1/tracks/0zysTPrA9fFSX2JGiYIcZm,https://api.spotify.com/v1/audio-analysis/0zysTPrA9fFSX2JGiYIcZm,217968,4
0.529,0.163,0,-12.233,0,0.0369,0.963,0.00425,0.107,0.361,94.577,audio_features,4KoFvy8i0E8OZUZWu2oWel,spotify:track:4KoFvy8i0E8OZUZWu2oWel,https://api.spotify.com/v1/tracks/4KoFvy8i0E8OZUZWu2oWel,https://api.spotify.com/v1/audio-analysis/4KoFvy8i0E8OZUZWu2oWel,231500,3
0.471,0.209,7,-13.613,1,0.0376,0.941,0.254,0.342,0.257,109.792,audio_features,5PtHMHzY8NP63K7zPLHgHy,spotify:track:5PtHMHzY8NP63K7zPLHgHy,https://api.spotify.com/v1/tracks/5PtHMHzY8NP63K7zPLHgHy,https://api.spotify.com/v1/audio-analysis/5PtHMHzY8NP63K7zPLHgHy,237000,4
0.34,0.263,9,-12.721,0,0.0416,0.936,0.192,0.135,0.187,48.499,audio_features,3iQ8NiCjIU4ESKeluIanyw,spotify:track:3iQ8NiCjIU4ESKeluIanyw,https://api.spotify.com/v1/tracks/3iQ8NiCjIU4ESKeluIanyw,https://api.spotify.com/v1/audio-analysis/3iQ8NiCjIU4ESKeluIanyw,245000,4
0.423,0.233,2,-16.741,0,0.0345,0.953,0.931,0.122,0.13,110.827,audio_features,4zNMkaNjhCpnVJm1RQHgv2,spotify:track:4zNMkaNjhCpnVJm1RQHgv2,https://api.spotify.com/v1/tracks/4zNMkaNjhCpnVJm1RQHgv2,https://api.spotify.com/v1/audio-analysis/4zNMkaNjhCpnVJm1RQHgv2,215951,4
0.575,0.192,4,-14.451,0,0.0416,0.986,0.854,0.136,0.229,75.69,audio_features,7jvMXvPSHN5diCTyfUx250,spotify:track:7jvMXvPSHN5diCTyfUx250,https://api.spotify.com/v1/tracks/7jvMXvPSHN5diCTyfUx250,https://api.spotify.com/v1/audio-analysis/7jvMXvPSHN5diCTyfUx250,169961,4
0.349,0.0559,2,-20.511,1,0.0342,0.975,0.977,0.112,0.167,106.674,audio_features,2l8Rax99QLG2za0mCSVnQ6,spotify:track:2l8Rax99QLG2za0mCSVnQ6,https://api.spotify.com/v1/tracks/2l8Rax99QLG2za0mCSVnQ6,https://api.spotify.com/v1/audio-analysis/2l8Rax99QLG2za0mCSVnQ6,165336,4
0.513,0.114,10,-19.357,0,0.0369,0.929,0.231,0.167,0.234,111.806,audio_features,4WQsXYJ3noFGLdamRYjTHz,spotify:track:4WQsXYJ3noFGLdamRYjTHz,https://api.spotify.com/v1/tracks/4WQsXYJ3noFGLdamRYjTHz,https://api.spotify.com/v1/audio-analysis/4WQsXYJ3noFGLdamRYjTHz,178248,4
0.453,0.169,2,-17.522,1,0.035,0.958,0.75,0.112,0.09,118.613,audio_features,76g53Xbc9tqKPcQiUkKx2X,spotify:track:76g53Xbc9tqKPcQiUkKx2X,https://api.spotify.com/v1/tracks/76g53Xbc9tqKPcQiUkKx2X,https://api.spotify.com/v1/audio-analysis/76g53Xbc9tqKPcQiUkKx2X,236367,4
0.406,0.126,0,-19.111,1,0.0342,0.906,0.774,0.115,0.152,106.307,audio_features,4dEC0DQ591ERJ4EqCbg521,spotify:track:4dEC0DQ591ERJ4EqCbg521,https://api.spotify.com/v1/tracks/4dEC0DQ591ERJ4EqCbg521,https://api.spotify.com/v1/audio-analysis/4dEC0DQ591ERJ4EqCbg521,223644,4
0.429,0.191,4,-19.242,0,0.0328,0.925,0.861,0.237,0.137,66.123,audio_features,2GcsjMayUVpsgl0ohWhDpe,spotify:track:2GcsjMayUVpsgl0ohWhDpe,https://api.spotify.com/v1/tracks/2GcsjMayUVpsgl0ohWhDpe,https://api.spotify.com/v1/audio-analysis/2GcsjMayUVpsgl0ohWhDpe,236152,4
0.333,0.185,3,-19.957,1,0.0327,0.859,0.502,0.117,0.345,69.955,audio_features,07xyF5MTZIcY0aSKhuWO2H,spotify:track:07xyF5MTZIcY0aSKhuWO2H,https://api.spotify.com/v1/tracks/07xyF5MTZIcY0aSKhuWO2H,https://api.spotify.com/v1/audio-analysis/07xyF5MTZIcY0aSKhuWO2H,159805,4
0.435,0.178,3,-16.9,1,0.0329,0.96,0.935,0.081,0.0722,53.93,audio_features,0mZErx8PGRivBVFTMBnGoy,spotify:track:0mZErx8PGRivBVFTMBnGoy,https://api.spotify.com/v1/tracks/0mZErx8PGRivBVFTMBnGoy,https://api.spotify.com/v1/audio-analysis/0mZErx8PGRivBVFTMBnGoy,166000,4
0.48,0.273,10,-14.708,1,0.0309,0.916,0.261,0.126,0.162,105.435,audio_features,2AfCR0990ZfJaR126CuRg0,spotify:track:2AfCR0990ZfJaR126CuRg0,https://api.spotify.com/v1/tracks/2AfCR0990ZfJaR126CuRg0,https://api.spotify.com/v1/audio-analysis/2AfCR0990ZfJaR126CuRg0,221392,4
0.369,0.0652,3,-12.394,1,0.0421,0.958,0.0893,0.107,0.192,116.928,audio_features,63oaXwCnvwfkCnvvbGvw9F,spotify:track:63oaXwCnvwfkCnvvbGvw9F,https://api.spotify.com/v1/tracks/63oaXwCnvwfkCnvvbGvw9F,https://api.spotify.com/v1/audio-analysis/63oaXwCnvwfkCnvvbGvw9F,135307,1
0.411,0.303,7,-14.704,0,0.0336,0.945,0.827,0.123,0.127,114.61,audio_features,5kB513RB04d22CXMuPUTKS,spotify:track:5kB513RB04d22CXMuPUTKS,https://api.spotify.com/v1/tracks/5kB513RB04d22CXMuPUTKS,https://api.spotify.com/v1/audio-analysis/5kB513RB04d22CXMuPUTKS,206058,4
0.519,0.12,11,-14.319,1,0.0384,0.979,0.952,0.106,0.197,116.312,audio_features,0Wa6BQ5UnXSlKGjhs1VvHx,spotify:track:0Wa6BQ5UnXSlKGjhs1VvHx,https://api.spotify.com/v1/tracks/0Wa6BQ5UnXSlKGjhs1VvHx,https://api.spotify.com/v1/audio-analysis/0Wa6BQ5UnXSlKGjhs1VvHx,199000,4
0.429,0.186,7,-18.509,0,0.0322,0.931,0.941,0.1,0.227,66.757,audio_features,59mVrBgcjofN5aU96PPOqj,spotify:track:59mVrBgcjofN5aU96PPOqj,https://api.spotify.com/v1/tracks/59mVrBgcjofN5aU96PPOqj,https://api.spotify.com/v1/audio-analysis/59mVrBgcjofN5aU96PPOqj,182485,4
0.329,0.156,5,-17.089,1,0.0343,0.945,0.961,0.105,0.134,80.827,audio_features,4UvBttlat06xtjbeZ6zMsa,spotify:track:4UvBttlat06xtjbeZ6zMsa,https://api.spotify.com/v1/tracks/4UvBttlat06xtjbeZ6zMsa,https://api.spotify.com/v1/audio-analysis/4UvBttlat06xtjbeZ6zMsa,304305,4
0.534,0.109,9,-20.572,0,0.0352,0.968,0.899,0.0993,0.0604,113.039,audio_features,2kBY2bMjKdRSWbu3zhh2Ap,spotify:track:2kBY2bMjKdRSWbu3zhh2Ap,https://api.spotify.com/v1/tracks/2kBY2bMjKdRSWbu3zhh2Ap,https://api.spotify.com/v1/audio-analysis/2kBY2bMjKdRSWbu3zhh2Ap,235221,4
0.358,0.151,5,-17.663,0,0.0377,0.892,0.897,0.112,0.0736,112.798,audio_features,76rD8liEuU0louCpIXDSKv,spotify:track:76rD8liEuU0louCpIXDSKv,https://api.spotify.com/v1/tracks/76rD8liEuU0louCpIXDSKv,https://api.spotify.com/v1/audio-analysis/76rD8liEuU0louCpIXDSKv,217085,4
0.444,0.177,0,-16.96,1,0.0352,0.942,0.905,0.135,0.239,112.297,audio_features,6oPnkmtyF1d6xbbBumVINb,spotify:track:6oPnkmtyF1d6xbbBumVINb,https://api.spotify.com/v1/tracks/6oPnkmtyF1d6xbbBumVINb,https://api.spotify.com/v1/audio-analysis/6oPnkmtyF1d6xbbBumVINb,207500,4
0.501,0.157,3,-19.893,1,0.0329,0.833,0.338,0.106,0.163,109.855,audio_features,1Qz102L6nW3SfTBmvbKnuU,spotify:track:1Qz102L6nW3SfTBmvbKnuU,https://api.spotify.com/v1/tracks/1Qz102L6nW3SfTBmvbKnuU,https://api.spotify.com/v1/audio-analysis/1Qz102L6nW3SfTBmvbKnuU,214186,4
0.593,0.237,0,-18.408,1,0.0341,0.91,0.923,0.0941,0.293,105.465,audio_features,1Rx2LLRmrCRgDxpzMiosVj,spotify:track:1Rx2LLRmrCRgDxpzMiosVj,https://api.spotify.com/v1/tracks/1Rx2LLRmrCRgDxpzMiosVj,https://api.spotify.com/v1/audio-analysis/1Rx2LLRmrCRgDxpzMiosVj,187375,4
0.422,0.156,4,-21.552,1,0.0321,0.781,0.0769,0.0925,0.191,98.845,audio_features,10UuAnxcgOAxFpIU8FIo6a,spotify:track:10UuAnxcgOAxFpIU8FIo6a,https://api.spotify.com/v1/tracks/10UuAnxcgOAxFpIU8FIo6a,https://api.spotify.com/v1/audio-analysis/10UuAnxcgOAxFpIU8FIo6a,210902,4
0.416,0.153,5,-21.298,1,0.0315,0.924,0.872,0.109,0.0977,105.931,audio_features,7aFm6g0fPeRaEzoYzOtIHp,spotify:track:7aFm6g0fPeRaEzoYzOtIHp,https://api.spotify.com/v1/tracks/7aFm6g0fPeRaEzoYzOtIHp,https://api.spotify.com/v1/audio-analysis/7aFm6g0fPeRaEzoYzOtIHp,428455,4
0.425,0.151,8,-18.222,1,0.0371,0.941,0.935,0.109,0.115,108.264,audio_features,0l0fG0jd2lAYXexpUktwfc,spotify:track:0l0fG0jd2lAYXexpUktwfc,https://api.spotify.com/v1/tracks/0l0fG0jd2lAYXexpUktwfc,https://api.spotify.com/v1/audio-analysis/0l0fG0jd2lAYXexpUktwfc,223075,4
0.506,0.234,10,-16.633,1,0.0352,0.941,0.887,0.155,0.135,118.389,audio_features,3OnVhUvvgbm9ca4UW1Agh8,spotify:track:3OnVhUvvgbm9ca4UW1Agh8,https://api.spotify.com/v1/tracks/3OnVhUvvgbm9ca4UW1Agh8,https://api.spotify.com/v1/audio-analysis/3OnVhUvvgbm9ca4UW1Agh8,199975,4
0.425,0.151,8,-18.222,1,0.0371,0.941,0.935,0.109,0.115,108.264,audio_features,6sHc80w3CXIpFAID6YNTxQ,spotify:track:6sHc80w3CXIpFAID6YNTxQ,https://api.spotify.com/v1/tracks/6sHc80w3CXIpFAID6YNTxQ,https://api.spotify.com/v1/audio-analysis/6sHc80w3CXIpFAID6YNTxQ,223075,4
0.401,0.168,9,-14.791,0,0.036,0.957,0.882,0.0934,0.275,116.634,audio_features,2ftsIBsirQonhMxCHsn52l,spotify:track:2ftsIBsirQonhMxCHsn52l,https://api.spotify.com/v1/tracks/2ftsIBsirQonhMxCHsn52l,https://api.spotify.com/v1/audio-analysis/2ftsIBsirQonhMxCHsn52l,176146,4
0.564,0.17,9,-14.687,0,0.0325,0.913,0.829,0.135,0.161,98.027,audio_features,4VQpucRkBAU0sU5XMD28uq,spotify:track:4VQpucRkBAU0sU5XMD28uq,https://api.spotify.com/v1/tracks/4VQpucRkBAU0sU5XMD28uq,https://api.spotify.com/v1/audio-analysis/4VQpucRkBAU0sU5XMD28uq,245789,4
0.35,0.159,5,-19.262,0,0.0384,0.962,0.874,0.069,0.164,102.743,audio_features,44csXD1kDXphaXU3VAFM1v,spotify:track:44csXD1kDXphaXU3VAFM1v,https://api.spotify.com/v1/tracks/44csXD1kDXphaXU3VAFM1v,https://api.spotify.com/v1/audio-analysis/44csXD1kDXphaXU3VAFM1v,226750,4
0.432,0.0989,10,-13.624,1,0.0312,0.99,0.217,0.141,0.192,96.683,audio_features,6dOciaCl98KPYpdrOQovli,spotify:track:6dOciaCl98KPYpdrOQovli,https://api.spotify.com/v1/tracks/6dOciaCl98KPYpdrOQovli,https://api.spotify.com/v1/audio-analysis/6dOciaCl98KPYpdrOQovli,188822,4
0.606,0.119,5,-19.344,0,0.0338,0.932,0.409,0.143,0.269,107.611,audio_features,3Dz2EW0ND8Mfc41DxtoWQH,spotify:track:3Dz2EW0ND8Mfc41DxtoWQH,https://api.spotify.com/v1/tracks/3Dz2EW0ND8Mfc41DxtoWQH,https://api.spotify.com/v1/audio-analysis/3Dz2EW0ND8Mfc41DxtoWQH,220404,4
0.247,0.172,3,-17.095,1,0.0367,0.966,0.886,0.129,0.233,175.475,audio_features,3KonwJcO3xhHuNq49osUSD,spotify:track:3KonwJcO3xhHuNq49osUSD,https://api.spotify.com/v1/tracks/3KonwJcO3xhHuNq49osUSD,https://api.spotify.com/v1/audio-analysis/3KonwJcO3xhHuNq49osUSD,205750,3
0.388,0.115,0,-20.434,1,0.0382,0.892,0.0404,0.104,0.0655,111.169,audio_features,6ZqZYDtZf8s5AZybDlebm7,spotify:track:6ZqZYDtZf8s5AZybDlebm7,https://api.spotify.com/v1/tracks/6ZqZYDtZf8s5AZybDlebm7,https://api.spotify.com/v1/audio-analysis/6ZqZYDtZf8s5AZybDlebm7,210375,4
0.473,0.172,8,-19.982,1,0.0337,0.94,0.54,0.1,0.132,91.273,audio_features,0rTpm9I2WboX06LxXMfyE8,spotify:track:0rTpm9I2WboX06LxXMfyE8,https://api.spotify.com/v1/tracks/0rTpm9I2WboX06LxXMfyE8,https://api.spotify.com/v1/audio-analysis/0rTpm9I2WboX06LxXMfyE8,177595,4
0.461,0.0911,9,-20.892,0,0.0342,0.838,0.647,0.103,0.0653,100.169,audio_features,6fI0UzIJTBiBhSxDhKHwXH,spotify:track:6fI0UzIJTBiBhSxDhKHwXH,https://api.spotify.com/v1/tracks/6fI0UzIJTBiBhSxDhKHwXH,https://api.spotify.com/v1/audio-analysis/6fI0UzIJTBiBhSxDhKHwXH,263549,4
0.394,0.208,5,-14.86,1,0.0404,0.975,0.959,0.0802,0.226,118.323,audio_features,1lSNa1Da5Q5OeNhjzgovSg,spotify:track:1lSNa1Da5Q5OeNhjzgovSg,https://api.spotify.com/v1/tracks/1lSNa1Da5Q5OeNhjzgovSg,https://api.spotify.com/v1/audio-analysis/1lSNa1Da5Q5OeNhjzgovSg,202087,4
0.545,0.146,10,-19.576,1,0.0377,0.948,0.789,0.1,0.095,101.591,audio_features,62dhikrEE9WgFzopqpH8jq,spotify:track:62dhikrEE9WgFzopqpH8jq,https://api.spotify.com/v1/tracks/62dhikrEE9WgFzopqpH8jq,https://api.spotify.com/v1/audio-analysis/62dhikrEE9WgFzopqpH8jq,240391,4
0.36,0.138,8,-17.054,1,0.0401,0.975,0.908,0.117,0.364,83.068,audio_features,1pdckqLagXA7LFa5bhI8i4,spotify:track:1pdckqLagXA7LFa5bhI8i4,https://api.spotify.com/v1/tracks/1pdckqLagXA7LFa5bhI8i4,https://api.spotify.com/v1/audio-analysis/1pdckqLagXA7LFa5bhI8i4,208928,3
0.365,0.161,5,-17.188,0,0.0411,0.956,0.914,0.101,0.0642,168.113,audio_features,3VoVHmxIT8vFcE8PNj0j12,spotify:track:3VoVHmxIT8vFcE8PNj0j12,https://api.spotify.com/v1/tracks/3VoVHmxIT8vFcE8PNj0j12,https://api.spotify.com/v1/audio-analysis/3VoVHmxIT8vFcE8PNj0j12,221875,3
0.443,0.139,3,-14.877,0,0.0345,0.895,0.528,0.0971,0.204,129.87,audio_features,0FGssXb5s6d7QPLFQLE4OO,spotify:track:0FGssXb5s6d7QPLFQLE4OO,https://api.spotify.com/v1/tracks/0FGssXb5s6d7QPLFQLE4OO,https://api.spotify.com/v1/audio-analysis/0FGssXb5s6d7QPLFQLE4OO,179416,4
0.437,0.181,5,-16.431,0,0.036,0.959,0.905,0.101,0.335,79.084,audio_features,5xV4lHwkK0lqY6fClkzybn,spotify:track:5xV4lHwkK0lqY6fClkzybn,https://api.spotify.com/v1/tracks/5xV4lHwkK0lqY6fClkzybn,https://api.spotify.com/v1/audio-analysis/5xV4lHwkK0lqY6fClkzybn,154160,3
0.499,0.108,9,-20.39,0,0.0319,0.84,0.42,0.102,0.125,103.72,audio_features,01h2N3MrwVDnvKHJV1eHiA,spotify:track:01h2N3MrwVDnvKHJV1eHiA,https://api.spotify.com/v1/tracks/01h2N3MrwVDnvKHJV1eHiA,https://api.spotify.com/v1/audio-analysis/01h2N3MrwVDnvKHJV1eHiA,230233,4
0.479,0.125,2,-21.663,0,0.0367,0.946,0.894,0.0944,0.139,102.57,audio_features,3pT9n3pNaP9371RS9cDl0V,spotify:track:3pT9n3pNaP9371RS9cDl0V,https://api.spotify.com/v1/tracks/3pT9n3pNaP9371RS9cDl0V,https://api.spotify.com/v1/audio-analysis/3pT9n3pNaP9371RS9cDl0V,181577,4
0.56,0.084,8,-18.481,1,0.042,0.938,0.771,0.108,0.288,93.884,audio_features,2smYdzIk06dlNfIK509OHl,spotify:track:2smYdzIk06dlNfIK509OHl,https://api.spotify.com/v1/tracks/2smYdzIk06dlNfIK509OHl,https://api.spotify.com/v1/audio-analysis/2smYdzIk06dlNfIK509OHl,211863,4
0.481,0.0394,2,-21.914,1,0.0367,0.984,0.895,0.0922,0.162,91.28,audio_features,6fQHKouL1OAJffU1nIuX16,spotify:track:6fQHKouL1OAJffU1nIuX16,https://api.spotify.com/v1/tracks/6fQHKouL1OAJffU1nIuX16,https://api.spotify.com/v1/audio-analysis/6fQHKouL1OAJffU1nIuX16,177442,4
0.48,0.211,5,-15.837,1,0.0362,0.9,0.651,0.109,0.142,103.804,audio_features,2zTjVMt55nsPMF22vYpu8E,spotify:track:2zTjVMt55nsPMF22vYpu8E,https://api.spotify.com/v1/tracks/2zTjVMt55nsPMF22vYpu8E,https://api.spotify.com/v1/audio-analysis/2zTjVMt55nsPMF22vYpu8E,235500,4
0.362,0.0969,10,-19.979,1,0.0365,0.954,0.643,0.0953,0.223,90.651,audio_features,5fc8RLe4x7bgwnqZOWZqVt,spotify:track:5fc8RLe4x7bgwnqZOWZqVt,https://api.spotify.com/v1/tracks/5fc8RLe4x7bgwnqZOWZqVt,https://api.spotify.com/v1/audio-analysis/5fc8RLe4x7bgwnqZOWZqVt,198359,3
0.416,0.159,7,-16.926,0,0.0443,0.951,0.931,0.088,0.136,80.812,audio_features,6q49DPa2Q5D8ZNi6Hz62uJ,spotify:track:6q49DPa2Q5D8ZNi6Hz62uJ,https://api.spotify.com/v1/tracks/6q49DPa2Q5D8ZNi6Hz62uJ,https://api.spotify.com/v1/audio-analysis/6q49DPa2Q5D8ZNi6Hz62uJ,153226,4
0.397,0.135,7,-12.517,1,0.0352,0.954,0.277,0.16,0.202,81.499,audio_features,5IVl86u3PwXeo73x3tFBEh,spotify:track:5IVl86u3PwXeo73x3tFBEh,https://api.spotify.com/v1/tracks/5IVl86u3PwXeo73x3tFBEh,https://api.spotify.com/v1/audio-analysis/5IVl86u3PwXeo73x3tFBEh,199167,3
0.608,0.205,8,-15.986,1,0.0352,0.821,0.516,0.102,0.137,112.062,audio_features,6fp6wL32hOQzyvVmjURsUg,spotify:track:6fp6wL32hOQzyvVmjURsUg,https://api.spotify.com/v1/tracks/6fp6wL32hOQzyvVmjURsUg,https://api.spotify.com/v1/audio-analysis/6fp6wL32hOQzyvVmjURsUg,132778,3
0.342,0.254,8,-17.1,1,0.0303,0.929,0.909,0.105,0.0473,98.303,audio_features,6U31miey75JtdzenSiTToi,spotify:track:6U31miey75JtdzenSiTToi,https://api.spotify.com/v1/tracks/6U31miey75JtdzenSiTToi,https://api.spotify.com/v1/audio-analysis/6U31miey75JtdzenSiTToi,248500,4
0.372,0.262,9,-11.47,0,0.0404,0.94,0.000784,0.36,0.222,76.999,audio_features,39DP77BXBUwsOVqeKm46V4,spotify:track:39DP77BXBUwsOVqeKm46V4,https://api.spotify.com/v1/tracks/39DP77BXBUwsOVqeKm46V4,https://api.spotify.com/v1/audio-analysis/39DP77BXBUwsOVqeKm46V4,245000,3
0.443,0.229,0,-15.546,1,0.0362,0.95,0.952,0.105,0.156,112.557,audio_features,57WkEsl35BbjihKAnDNh4N,spotify:track:57WkEsl35BbjihKAnDNh4N,https://api.spotify.com/v1/tracks/57WkEsl35BbjihKAnDNh4N,https://api.spotify.com/v1/audio-analysis/57WkEsl35BbjihKAnDNh4N,213739,4
0.382,0.159,2,-19.736,0,0.0349,0.932,0.901,0.113,0.222,63.472,audio_features,2ljRjL6yNdeBPVityJweAU,spotify:track:2ljRjL6yNdeBPVityJweAU,https://api.spotify.com/v1/tracks/2ljRjL6yNdeBPVityJweAU,https://api.spotify.com/v1/audio-analysis/2ljRjL6yNdeBPVityJweAU,190558,4
0.195,0.0429,2,-20.783,0,0.0368,0.96,0.953,0.12,0.0751,103.868,audio_features,3smboUUIssl27LBnIjoC9I,spotify:track:3smboUUIssl27LBnIjoC9I,https://api.spotify.com/v1/tracks/3smboUUIssl27LBnIjoC9I,https://api.spotify.com/v1/audio-analysis/3smboUUIssl27LBnIjoC9I,198783,4
0.428,0.0474,0,-25.839,1,0.0383,0.955,0.35,0.149,0.0924,120.166,audio_features,0x4iwqtrdw8A19OG7pRKtm,spotify:track:0x4iwqtrdw8A19OG7pRKtm,https://api.spotify.com/v1/tracks/0x4iwqtrdw8A19OG7pRKtm,https://api.spotify.com/v1/audio-analysis/0x4iwqtrdw8A19OG7pRKtm,199472,4
0.417,0.221,5,-19.605,0,0.0362,0.956,0.845,0.134,0.203,120.982,audio_features,5dnf9JbsZFMsiXzQuZ22Tz,spotify:track:5dnf9JbsZFMsiXzQuZ22Tz,https://api.spotify.com/v1/tracks/5dnf9JbsZFMsiXzQuZ22Tz,https://api.spotify.com/v1/audio-analysis/5dnf9JbsZFMsiXzQuZ22Tz,196000,4
0.313,0.188,3,-14.697,1,0.0343,0.981,0.941,0.106,0.128,110.133,audio_features,1NZhSVsiZblW5AlaaLsMX3,spotify:track:1NZhSVsiZblW5AlaaLsMX3,https://api.spotify.com/v1/tracks/1NZhSVsiZblW5AlaaLsMX3,https://api.spotify.com/v1/audio-analysis/1NZhSVsiZblW5AlaaLsMX3,211618,4
0.425,0.126,1,-17.612,1,0.0397,0.934,0.978,0.111,0.12,99.488,audio_features,4osLYMQJfPoK37UDRZYrzW,spotify:track:4osLYMQJfPoK37UDRZYrzW,https://api.spotify.com/v1/tracks/4osLYMQJfPoK37UDRZYrzW,https://api.spotify.com/v1/audio-analysis/4osLYMQJfPoK37UDRZYrzW,192016,4
0.471,0.171,5,-17.482,1,0.0328,0.866,0.586,0.113,0.219,111.112,audio_features,1wAZQsmkq7lrW6Kt7ttTd6,spotify:track:1wAZQsmkq7lrW6Kt7ttTd6,https://api.spotify.com/v1/tracks/1wAZQsmkq7lrW6Kt7ttTd6,https://api.spotify.com/v1/audio-analysis/1wAZQsmkq7lrW6Kt7ttTd6,226962,4
